docid,Comments,Lable
100373,"එය ලැබීමට සෑහෙන කාලයක් ගියා, කරකැවිල්ලේ තුඩෙන් මලකඩ ඇවිත්, බෑග් එකත් මලකඩ කාලා.",1
100374,මට කිසිම දෙයක් ලැබුණේ නැහැ.,1
100375,සේදීමෙන් පසුව නූල් විසිරීමට පටන් ගත්තේය. ඉඳිකටුවක් අරගෙන මහන්න වුණා. බාලතත්වයේ ඇදුමල්.,1
100376,එය පින්තූරයට සමාන නොවේ. මම කල කිරුනි.,1
100377,"තියුණු දාර ඇත, මම දුරකථනය සීරීමට ලක්වුනි. නිර්දේශ නොකරමි.",1
100378,දුර්වල ඇසුරුම්. කිසිවක් හයිඩ්‍රොජෙල් පටලය ආරක්ෂා නොකරයි. එය විවෘත කිරීමේදී මට තුවාල වුණා.,1
100379,"මම කවදාවත් ලැබුනේ නැහැ, මුදල් ආපසු ලැබුනෙත් නැහැ.",1
100380,භාවිතා කර ඇති රෙදි වර්ගය බාලය. සේදීමෙන් පසු ඇකිලීමට ලක්වුනි.,1
100381,"ඒක උඩින් කැඩුනා, මම විසඳුමක් හොයන්න බලාපොරොත්තු වෙනවා",1
100382,ඇනවුම් කරපු දේ කිසිදා නොලැබුණු අතර මුදලද ආපසු නොලැබුණි.,1
100383,"ප්‍රමාණය සමාන නොවේ. එය ,මට ඇදීමට නොහැක.",1
100384,Get it,1
100385,වැඩක්ම නෑ,1
100386,ජරාවක්,1
100387,මෝටරය දුර්වල වන අතර එය ඇඟිල්ලක් ස්පර්ශ කිරීමෙන් නතර වේ.,1
100388,එ පිලිබඳ අයතනයට danum denawa,1
100389,Oder krnnh na mukuth ma,1
100390,ඒකට මම කැමති නෑ,1
100391,එය ලැබුණු නමුත් එය ක්රියා නොකරයි,1
100392,"කෙටියෙන් කිවහොත්, එය ගන්න එපා !!!",1
100393,"ලෝකයේ නරකම විකුණුම්කරුවන්. වංචාවක්, ඔවුන් මට මගේ මුදල් හෝ නිෂ්පාදනය ආපසු ලබා දුන්නේ නැත.",1
100394,"ඉතා හොඳ තත්ත්වයේ නැත, ගුණාත්මකභාවය භයානක ය",1
100395,වර්ණය නොගැලපේ,1
100396,වැඩ නොකිරීම ගැන මම කලකිරෙනවා ☹️ මම මෙම විකුණුම්කරු නිර්දේශ නොකරමි.,1
100397,නිෂ්පාදනය වැඩ කළේ නැත. තේරුමක් නැති අතර ක්ලික් හඬක් ඇති කරයි,1
100398,"ඉතා නරකයි, වැඩි වාතය ගමන් නොකරයි",1
100399,"භාණ්ඩය ලැබුණේ නැත, මුදල් ආපසු දුන්නේද නැත",1
100400,බොහෝ කලක් ගත විය. රබර් ඉතා කුඩායි. මම හිතන්නේ මේ මිලට එය මිල අධිකයි.,1
100401,හිතුවට වඩා පොඩියි.,1
100402,මාගේ දුරකතනය නිවරදිව ආරෝපනය නොවේ.,1
100403,"මිලදී නොගන්න! මෙතෙක් සාදන ලද නරකම භාන්ඩයක්, ලැබෙන විටත් කැඩී බිඳී ගොස් තිබුනි, ලැබීමට දින 50 ක් ගතවිය.",1
100404,"ටර්කියුයිස් ගල් බොරු!!! සැබෑ ටර්කියුයිස් නොවේ. නිසි ලෙස සායම් කර නැත, පැල්ලම් සහිතයි!",1
100405,ලැබෙන විට හානිවී තිබුනි.,1
100406,ප්ලාස්ටික් ටිකක් ඇඹරුණු නිසා මට නිෂ්පාදනය මිරිකා ගැනීමට සිදු විය. මම හිතන්නේ ගොඩක් දුර්වලයි.,1
100407,වේගවත් ආරෝපණය ක්රියා නොකරයි.,1
100408,"එය සම මත කැපුම් නිෂ්පාදනය කරයි, ඇදගෙන යාමේදී කැපුම්, මම එය කිසිසේත් නිර්දේශ නොකරමි.",1
100409,පබළු තීන්ත ආලේප කර ඇත. ජලය හෝ දහඩිය සමඟ තීන්ත මැකී යයි.,1
100410,ඇනවුම් කල භාන්ඩය වෙනුවට ඔරලෝසුවක් පැමිණ ඇත.,1
100411,"ඉතා දුර්වල රැදවුම් පටියක්, කිසි දෙයක් වැඩි වේලාවක් රදවා නොගනී.",1
100412,"පහන් හොඳයි, නමුත් මම කළු පාට එකක් ඇණවුම් කර සුදු පාට එකක් යැව්වා, මම මේ හිරිහැර කිරීම සහ රැවටීම ගැන කණගාටු වෙමි.",1
100413,ප්‍රමාණය නියම කර ඇති ප්‍රමාණයට අනුරූප නොවේ,1
100414,පළමු භාවිතයේදී කැඩී ගියේය.,1
100415,විස්තරයට වඩා ඉතා කුඩා වූ අතර ගුණාත්මක භාවය අඩුය.,1
100416,"අඳුරේ දිලිසෙන්නේ නැත, බිත්තිවලට ඇලෙන්නේද නැත.",1
100417,එය හොඳින් ක්රියා නොකරයි.,1
100418,"බොරුව, බොරුව සහ බොරුව එය ප්‍රතිදීප්තියක් නැති සාමාන්‍ය ගල් වේ. උන්ට ඕන විදියට අපිව රවට්ටනවා",1
100419,ලැබුනු ඇදුමේ ප්‍රමානය විස්තරයට අනුරූප නොවේ. එය මට ඉතා කුඩාය.,1
100420,එය ව්යාජ ය. මෙම චාජරය ආරෝපණය වන්නේ ඇම්පියර් 1 ට වඩා අඩුවෙනි. මම ඒ ගැන ගොඩක් කලකිරීමෙන් ඉන්නේ.,1
100421,"භාණ්ඩ භයානක තත්ත්වයේ ඇත, සමහර markers කාන්දු වී ඇත, ඇතුළත බෑගය අපිරිසිදු ය.",1
100422,"ගොඩක් වෙලා ගියා, කැඩිච්ච එකක් ආවා. එය වැඩ නොකළ, කැඩී ගිය එකක් විය.",1
100423,Specifications වල තිබුණ material එක නෙමෙයි තියෙන්නේ. Material ඒකත් හොද මදි. Delivery පරක්කුයි.,1
100424,කඩදාසි ක්ලිප් එකේ දකුණු පැත්තේ කැඩී ඇත.,1
100425,"බඩු ආවා, හෑන්ඩ් බෑග් එක මම ඕඩර් කරපු එක නෙවෙයි.",1
100426,සිපර් කැඩී ඇත,1
100427,සම්පුර්ණයෙන්ම විනිවිද පෙනේ. මම ඇදුම පිලිබදව සතුටු නොවෙමි.,1
